Id,PID,MS SubClass,lot_frontage,lot_area,Street,Alley,Lot Shape,Overall Qual,Overall Cond,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,gr_liv_area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Misc Feature,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft,Total Baths,Deck and Porch Sqft,House Age,Remodel Age,BasmtFin Sqft,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Central Air_Y
462,528186180,120,48.0,6240,Pave,None,Reg,8,5,MetalSd,BrkFace,176.0,4,3,PConc,4,3,No,GLQ,Unf,461.0,1324.0,5,SBrkr,1324,2,1,4,6,Typ,1,4,Attchd,2006.0,Fin,2.0,550.0,3,3,Y,None,None,12,2009,WD ,254000,1324,3.0,230,5,5,863.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
182,902207130,30,68.0,9656,Pave,None,Reg,2,2,AsbShng,None,0.0,3,2,BrkTil,2,2,No,Unf,Unf,678.0,678.0,3,SBrkr,832,2,1,3,5,Typ,1,4,Detchd,1928.0,Unf,2.0,780.0,2,2,N,None,None,6,2010,WD ,12789,832,1.0,0,88,41,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1625,527162090,20,63.0,7875,Pave,None,Reg,7,5,HdBoard,BrkFace,38.0,3,3,PConc,4,4,No,Unf,Unf,1237.0,1237.0,4,SBrkr,1253,3,1,3,6,Typ,1,3,Attchd,1995.0,Fin,2.0,402.0,3,3,Y,None,None,6,2007,WD ,176000,1253,2.0,241,16,15,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2381,528106010,60,111.0,16259,Pave,None,Reg,9,5,VinylSd,Stone,370.0,3,3,PConc,5,4,Av,Unf,Unf,1249.0,1249.0,5,SBrkr,2596,4,1,4,9,Typ,0,0,Attchd,2006.0,RFn,3.0,840.0,3,3,Y,None,None,9,2006,New,342643,2596,3.5,394,5,5,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1827,532378240,20,68.0,6173,Pave,None,IR1,5,6,HdBoard,BrkFace,75.0,3,3,CBlock,3,3,No,GLQ,Unf,277.0,876.0,3,SBrkr,902,3,1,3,6,Typ,0,0,Attchd,1967.0,Unf,1.0,288.0,3,3,Y,MnPrv,None,8,2007,WD ,125500,902,1.0,0,44,44,599.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1580,916402015,20,75.0,12890,Pave,None,IR1,6,5,Wd Sdng,BrkFace,128.0,3,3,CBlock,4,3,No,Unf,Unf,1495.0,1495.0,5,SBrkr,1495,3,1,3,8,Typ,1,3,Attchd,1989.0,Unf,2.0,438.0,3,3,Y,None,None,7,2008,WD ,150000,1495,2.0,444,22,22,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1803,528480180,20,84.0,10440,Pave,None,Reg,8,5,CemntBd,None,0.0,5,3,PConc,4,3,Mn,Unf,Unf,1574.0,1574.0,5,SBrkr,1584,2,1,5,6,Typ,1,4,Attchd,2007.0,Fin,2.0,594.0,3,3,Y,None,None,5,2007,New,261329,1584,2.0,256,4,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1132,531363060,20,63.0,7500,Pave,None,Reg,7,5,VinylSd,BrkFace,120.0,3,3,PConc,4,3,No,GLQ,Unf,400.0,1080.0,5,SBrkr,1080,3,1,4,6,Typ,0,0,None,0.0,None,0.0,0.0,0,0,Y,None,None,4,2008,WD ,141000,1080,2.0,0,7,6,680.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1941,535353050,20,75.0,9532,Pave,None,Reg,4,6,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,Rec,156.0,1105.0,4,SBrkr,1647,3,1,3,6,Min1,1,2,Attchd,1953.0,Fin,1.0,280.0,3,3,Y,GdPrv,None,2,2007,WD ,153000,1647,2.0,225,58,58,949.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1742,528228270,120,53.0,3922,Pave,None,Reg,7,5,WdShing,BrkFace,72.0,4,3,PConc,5,3,Av,Unf,Unf,1258.0,1258.0,5,SBrkr,1258,2,1,4,6,Typ,1,4,Attchd,2007.0,Fin,3.0,648.0,3,3,Y,None,None,6,2007,New,172500,1258,2.0,160,5,4,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2026,903425280,70,60.0,8730,Pave,None,Reg,6,7,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,Unf,698.0,698.0,5,FuseA,1396,3,1,3,7,Typ,0,0,Detchd,2003.0,Unf,1.0,384.0,3,3,Y,None,None,7,2007,WD ,153575,1396,1.0,259,96,8,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2245,911128020,30,60.0,6060,Pave,None,Reg,5,9,MetalSd,None,0.0,4,3,BrkTil,3,3,No,ALQ,Unf,100.0,837.0,5,SBrkr,1001,2,1,4,5,Typ,0,0,Detchd,1930.0,Unf,1.0,216.0,3,1,N,None,None,11,2007,WD ,124900,1001,1.0,282,81,4,737.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1691,528106040,20,107.0,14450,Pave,None,Reg,9,5,CemntBd,BrkFace,315.0,5,3,PConc,5,3,Gd,Unf,Unf,2121.0,2121.0,5,SBrkr,2121,3,1,5,8,Typ,1,5,Attchd,2007.0,Fin,3.0,732.0,3,3,Y,None,None,5,2007,New,415298,2121,2.5,364,5,4,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
725,902405120,50,60.0,5400,Pave,None,Reg,6,6,MetalSd,None,0.0,2,3,BrkTil,3,3,No,Unf,Unf,972.0,972.0,5,SBrkr,1480,3,1,3,6,Typ,0,0,Detchd,1920.0,Unf,1.0,207.0,2,3,Y,None,None,9,2009,ConLI,119000,1480,1.0,176,91,61,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1787,528435070,20,85.0,10000,Pave,None,Reg,8,5,VinylSd,Stone,410.0,4,3,PConc,4,4,Av,Unf,Unf,1588.0,1588.0,5,SBrkr,1588,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,3.0,825.0,3,3,Y,None,None,12,2007,WD ,227000,1588,2.0,189,5,5,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1216,534426040,20,72.0,10007,Pave,None,IR1,5,7,HdBoard,BrkFace,54.0,4,3,CBlock,3,3,No,ALQ,Unf,247.0,1053.0,5,SBrkr,1053,3,1,4,5,Typ,0,0,Attchd,1959.0,RFn,1.0,312.0,3,3,Y,MnPrv,None,8,2008,WD ,145500,1053,2.5,0,52,5,806.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2654,902206020,30,52.0,7830,Pave,None,Reg,3,5,AsbShng,None,0.0,3,3,BrkTil,2,3,No,LwQ,Unf,76.0,492.0,3,SBrkr,492,1,1,3,3,Typ,0,0,Detchd,1921.0,Unf,1.0,200.0,2,3,N,None,None,6,2006,WD ,61500,492,2.0,78,90,61,416.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2310,526354020,20,90.0,11727,Pave,None,Reg,7,6,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,Mn,Unf,Unf,1851.0,1851.0,4,SBrkr,1851,3,1,3,8,Typ,1,3,Attchd,1969.0,Fin,2.0,506.0,3,3,Y,None,None,3,2006,WD ,192100,1851,2.0,146,42,42,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
761,903484110,190,60.0,10320,Pave,Grvl,Reg,6,7,MetalSd,None,0.0,3,4,CBlock,3,3,No,Rec,ALQ,160.0,698.0,5,FuseF,1403,3,1,3,7,Typ,0,0,Detchd,1915.0,Unf,1.0,308.0,3,3,Y,None,None,2,2009,WD ,116000,1403,2.5,288,96,46,538.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1884,534276070,80,65.0,10482,Pave,None,Reg,6,8,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,Av,GLQ,Unf,81.0,588.0,5,SBrkr,1138,3,1,3,6,Typ,0,0,Attchd,1958.0,RFn,1.0,264.0,3,3,Y,MnWw,None,6,2007,WD ,145000,1138,1.5,224,53,53,507.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
449,528166090,20,110.0,15274,Pave,None,IR1,9,5,VinylSd,BrkFace,724.0,4,3,PConc,5,3,No,GLQ,Unf,480.0,2452.0,5,SBrkr,2452,3,1,5,10,Typ,1,4,Attchd,2003.0,Fin,3.0,886.0,3,3,Y,MnPrv,None,7,2009,WD ,445000,2452,4.0,116,8,8,1972.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
856,907202050,20,61.0,8800,Pave,None,IR1,5,7,HdBoard,None,0.0,3,3,CBlock,4,3,Mn,LwQ,Rec,364.0,1040.0,3,SBrkr,1040,3,1,4,5,Typ,0,0,Detchd,1977.0,Unf,2.0,484.0,3,3,Y,None,None,9,2009,WD ,150500,1040,2.0,288,34,3,676.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,527163010,60,75.0,10000,Pave,None,IR1,6,5,HdBoard,None,0.0,3,3,PConc,4,3,No,Unf,Unf,763.0,763.0,4,SBrkr,1655,3,1,3,7,Typ,1,3,Attchd,1993.0,Fin,2.0,440.0,3,3,Y,None,None,4,2010,WD ,175900,1655,2.5,241,18,17,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
389,527375180,20,78.0,10140,Pave,None,Reg,6,6,Plywood,BrkFace,196.0,3,3,CBlock,3,3,No,ALQ,Unf,228.0,1116.0,5,SBrkr,1116,3,1,3,6,Typ,1,3,Attchd,1974.0,RFn,2.0,528.0,3,3,Y,GdWo,None,4,2009,WD ,167900,1116,3.0,0,37,37,888.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2415,528218140,60,58.0,14054,Pave,None,IR1,7,5,VinylSd,None,0.0,4,3,PConc,4,3,Av,Unf,Unf,879.0,879.0,5,SBrkr,1863,4,1,4,9,Typ,1,4,BuiltIn,2006.0,Fin,3.0,660.0,3,3,Y,None,None,11,2006,New,219210,1863,2.5,117,5,5,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
77,531451280,60,70.0,11218,Pave,None,Reg,6,5,Wd Sdng,None,0.0,4,3,PConc,4,3,No,Unf,Unf,1055.0,1055.0,5,SBrkr,1845,3,1,4,8,Typ,1,3,Attchd,1992.0,RFn,2.0,462.0,3,3,Y,GdPrv,Shed,5,2010,WD ,189000,1845,2.5,739,19,19,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1238,535152200,20,74.0,8856,Pave,None,Reg,5,4,Wd Sdng,BrkFace,143.0,3,3,CBlock,3,3,No,ALQ,LwQ,503.0,1176.0,3,SBrkr,1176,3,1,3,6,Typ,2,4,Attchd,1957.0,RFn,1.0,292.0,3,3,Y,None,None,5,2008,WD ,136500,1176,2.0,183,54,54,673.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
223,905105200,20,65.0,7800,Pave,None,Reg,5,7,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,Mn,BLQ,Rec,150.0,864.0,5,SBrkr,892,3,1,4,5,Typ,0,0,Detchd,1966.0,Unf,1.0,416.0,3,3,Y,None,None,6,2010,WD ,137900,892,2.0,0,45,3,714.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
723,902402150,30,60.0,7200,Pave,None,Reg,5,4,MetalSd,None,0.0,3,3,BrkTil,3,3,No,ALQ,Rec,310.0,1022.0,3,SBrkr,1022,2,1,3,4,Maj2,0,0,Detchd,1956.0,Unf,1.0,280.0,3,3,Y,None,None,6,2009,WD ,85000,1022,2.0,256,101,5,712.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2562,534477030,20,89.0,10680,Pave,None,Reg,5,3,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,No,LwQ,Unf,1380.0,2136.0,3,FuseA,2136,4,1,3,7,Mod,0,0,Detchd,1951.0,Unf,2.0,528.0,3,3,Y,MnPrv,None,10,2006,WD ,137900,2136,2.0,30,60,60,756.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
995,527106140,60,59.0,9535,Pave,None,IR1,6,5,VinylSd,None,0.0,3,3,PConc,4,3,Gd,GLQ,Unf,75.0,926.0,5,SBrkr,1604,3,1,3,7,Typ,0,0,Attchd,1998.0,Fin,2.0,472.0,3,3,Y,None,None,5,2008,WD ,195500,1604,2.5,182,13,13,851.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
287,909100110,70,66.0,6858,Pave,None,Reg,6,4,Wd Sdng,None,0.0,3,3,PConc,4,3,No,Unf,Unf,806.0,806.0,3,FuseF,1647,4,1,2,6,Typ,0,0,Detchd,1920.0,Unf,1.0,216.0,3,3,Y,None,None,5,2010,WD ,128000,1647,2.5,202,96,61,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1152,532354150,20,75.0,8100,Pave,None,Reg,5,8,Wd Sdng,None,0.0,3,4,CBlock,3,3,No,ALQ,Unf,100.0,864.0,5,SBrkr,864,3,1,4,5,Typ,1,3,Detchd,1962.0,Unf,1.0,420.0,3,3,Y,None,None,7,2008,WD ,135000,864,2.0,132,50,4,764.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1449,907202190,20,68.0,9216,Pave,None,IR1,5,6,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,Av,ALQ,Unf,782.0,1076.0,3,SBrkr,1076,3,1,3,5,Typ,1,2,Detchd,1985.0,Unf,2.0,576.0,3,3,Y,MnPrv,None,9,2008,WD ,143195,1076,1.5,0,36,36,294.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1330,903204095,40,50.0,9100,Pave,None,Reg,5,6,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Unf,Unf,742.0,742.0,3,FuseA,935,2,1,3,4,Typ,0,0,Detchd,1988.0,Unf,1.0,308.0,3,3,P,None,Shed,8,2008,WD ,79500,935,1.0,0,81,51,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1134,531373060,60,67.0,12774,Pave,None,Reg,7,5,VinylSd,BrkFace,95.0,4,3,PConc,4,3,Av,Unf,Unf,835.0,835.0,5,SBrkr,1663,3,1,4,8,Typ,0,0,Attchd,2003.0,RFn,2.0,478.0,3,3,Y,None,None,7,2008,WD ,192500,1663,2.5,236,8,7,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
706,902201110,50,50.0,6000,Pave,None,Reg,5,7,Wd Sdng,None,0.0,3,5,CBlock,3,3,No,BLQ,Unf,384.0,768.0,3,FuseA,1328,3,1,3,6,Typ,0,0,Detchd,1950.0,Unf,1.0,308.0,3,3,Y,MnPrv,None,3,2009,WD ,129500,1328,1.5,12,61,41,384.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1617,527107040,60,68.0,10364,Pave,None,IR1,6,5,MetalSd,None,0.0,3,3,PConc,4,3,No,Unf,Unf,806.0,806.0,4,SBrkr,1572,3,1,3,7,Typ,1,3,BuiltIn,1995.0,Fin,2.0,373.0,3,3,Y,None,None,5,2007,WD ,168000,1572,2.5,40,16,15,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1339,903228060,50,50.0,6000,Pave,None,Reg,6,5,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,Unf,475.0,739.0,5,SBrkr,1342,2,2,3,7,Typ,1,4,Detchd,1939.0,Unf,1.0,240.0,3,3,Y,None,None,4,2008,WD ,105000,1342,2.0,0,72,61,264.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1664,527402150,20,68.0,10530,Pave,None,IR1,6,5,Plywood,None,0.0,3,3,CBlock,3,3,No,ALQ,LwQ,664.0,981.0,3,SBrkr,981,3,1,3,5,Typ,0,0,Detchd,1979.0,Unf,2.0,576.0,3,3,Y,None,None,3,2007,WD ,143250,981,2.5,352,40,40,317.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1433,907135020,20,75.0,9525,Pave,None,Reg,5,6,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,Unf,1099.0,1099.0,5,SBrkr,1099,3,1,4,6,Typ,0,0,Attchd,1999.0,Unf,1.0,352.0,3,3,Y,None,None,6,2008,WD ,144000,1099,1.5,278,16,5,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
75,531380080,60,68.0,8880,Pave,None,IR1,7,5,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,Unf,253.0,948.0,5,SBrkr,2110,3,1,4,8,Typ,2,2,Attchd,1994.0,RFn,2.0,463.0,3,3,Y,None,None,5,2010,WD ,205000,2110,3.5,130,17,9,695.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2255,914478100,85,82.0,8410,Pave,None,IR1,6,6,Plywood,None,0.0,3,3,CBlock,4,3,Av,ALQ,Unf,46.0,970.0,3,SBrkr,1026,2,1,3,5,Typ,1,1,Attchd,1974.0,Unf,2.0,528.0,3,3,Y,None,None,4,2007,WD ,143000,1026,2.0,193,37,37,924.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
